serial,age,amount,credit_history,credit_risk,duration,employment_duration,foreign_worker,housing,installment_rate,job,number_credits,other_debtors,other_installment_plans,people_liable,personal_status_sex,present_residence,property,purpose,savings,status,telephone,
895,34.0,2064.0,3.0,0.0,24.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,
622,27.0,6314.0,4.0,1.0,24.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,10.0,1.0,4.0,2.0,
688,29.0,3990.0,1.0,1.0,36.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,1.0,
863,23.0,1534.0,2.0,0.0,12.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,
455,22.0,3973.0,2.0,1.0,14.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,
197,45.0,6761.0,4.0,1.0,6.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,0.0,1.0,4.0,2.0,
758,48.0,1082.0,0.0,0.0,12.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,
431,26.0,4530.0,4.0,1.0,30.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,
149,36.0,1542.0,2.0,1.0,12.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,9.0,1.0,4.0,2.0,
389,37.0,1225.0,2.0,1.0,10.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,
33,34.0,6614.0,4.0,1.0,36.0,5.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,0.0,1.0,4.0,2.0,
82,51.0,3342.0,4.0,1.0,36.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,2.0,
103,34.0,4712.0,3.0,1.0,24.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,9.0,5.0,2.0,2.0,
793,55.0,6872.0,1.0,0.0,24.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,
798,33.0,2319.0,4.0,0.0,21.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,6.0,1.0,3.0,1.0,
344,26.0,3577.0,2.0,1.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,2.0,4.0,1.0,
248,35.0,4151.0,3.0,1.0,24.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,
127,24.0,874.0,2.0,1.0,15.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,5.0,4.0,1.0,
770,24.0,1275.0,2.0,0.0,15.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,1.0,1.0,
590,34.0,3017.0,2.0,1.0,12.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,
545,42.0,1544.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,
107,29.0,1412.0,4.0,1.0,12.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,9.0,1.0,4.0,2.0,
705,67.0,1169.0,4.0,1.0,6.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,5.0,1.0,2.0,
381,22.0,3650.0,2.0,1.0,18.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,
551,30.0,2002.0,2.0,1.0,12.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,0.0,1.0,2.0,2.0,
871,54.0,3051.0,2.0,0.0,48.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,
949,32.0,1442.0,1.0,0.0,18.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,
88,34.0,4454.0,3.0,1.0,36.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,
884,25.0,1264.0,1.0,0.0,15.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,
393,50.0,1047.0,4.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,6.0,1.0,3.0,1.0,
759,24.0,2150.0,2.0,0.0,30.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,
938,36.0,884.0,4.0,0.0,18.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,0.0,1.0,2.0,2.0,
988,20.0,674.0,2.0,0.0,12.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,
790,25.0,4736.0,4.0,0.0,24.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,
901,31.0,4817.0,2.0,0.0,24.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,
973,37.0,2100.0,2.0,0.0,18.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,
9,65.0,1098.0,4.0,1.0,18.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,1.0,
102,22.0,806.0,2.0,1.0,15.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,9.0,1.0,1.0,1.0,
583,31.0,3621.0,2.0,0.0,24.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,1.0,
395,25.0,5511.0,2.0,1.0,24.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,
156,35.0,2684.0,4.0,1.0,24.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,
173,23.0,1297.0,2.0,1.0,12.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,
447,36.0,700.0,4.0,1.0,6.0,5.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,1.0,
595,32.0,4583.0,0.0,1.0,30.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,
760,27.0,2820.0,4.0,0.0,36.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,
548,27.0,1347.0,4.0,1.0,10.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,
124,43.0,1459.0,4.0,1.0,15.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,
394,35.0,1471.0,4.0,1.0,15.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,
49,33.0,1474.0,2.0,1.0,24.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,0.0,2.0,4.0,2.0,
817,48.0,1240.0,2.0,0.0,10.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,0.0,2.0,3.0,1.0,
642,33.0,6289.0,0.0,1.0,42.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,9.0,1.0,3.0,1.0,
544,27.0,1295.0,4.0,1.0,18.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,
443,30.0,14179.0,4.0,1.0,39.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,5.0,1.0,2.0,
571,26.0,1330.0,2.0,1.0,12.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,
244,32.0,629.0,4.0,1.0,18.0,5.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,
623,66.0,1526.0,4.0,1.0,12.0,5.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,
516,29.0,2896.0,2.0,1.0,24.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,
591,27.0,1657.0,2.0,1.0,12.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,
681,23.0,1048.0,1.0,1.0,10.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,
97,23.0,3573.0,4.0,1.0,12.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,
523,29.0,518.0,2.0,1.0,6.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,
273,23.0,660.0,2.0,1.0,6.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,5.0,3.0,4.0,1.0,
72,58.0,1867.0,2.0,1.0,30.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,
678,48.0,1795.0,4.0,1.0,18.0,5.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,
369,28.0,1403.0,2.0,1.0,15.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,
540,33.0,3244.0,0.0,1.0,18.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,
398,30.0,707.0,2.0,1.0,12.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,
958,21.0,3441.0,2.0,0.0,30.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,
61,44.0,1163.0,4.0,1.0,12.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,0.0,3.0,4.0,2.0,
135,64.0,1364.0,2.0,1.0,10.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,0.0,1.0,4.0,2.0,
504,33.0,2058.0,4.0,1.0,24.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,1.0,4.0,2.0,
143,42.0,5084.0,2.0,1.0,24.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0,2.0,
479,57.0,2748.0,4.0,1.0,12.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,1.0,4.0,1.0,
370,24.0,3021.0,2.0,1.0,24.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,
929,39.0,10297.0,2.0,0.0,48.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,
575,35.0,6948.0,2.0,1.0,36.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,
821,27.0,10961.0,2.0,0.0,48.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,
507,38.0,1240.0,4.0,1.0,12.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,
649,41.0,2503.0,3.0,1.0,30.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,9.0,2.0,2.0,1.0,
67,52.0,3077.0,2.0,1.0,12.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,
429,23.0,1200.0,2.0,1.0,12.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,6.0,5.0,1.0,2.0,
858,31.0,2302.0,2.0,0.0,36.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,
316,45.0,1300.0,2.0,1.0,15.0,5.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,5.0,4.0,1.0,
946,34.0,6850.0,1.0,0.0,15.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,
697,36.0,2247.0,3.0,1.0,12.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,2.0,
923,23.0,1442.0,2.0,0.0,24.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,
16,44.0,2647.0,2.0,1.0,6.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,
76,24.0,2030.0,2.0,1.0,9.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,
386,24.0,458.0,2.0,1.0,9.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,
761,28.0,3060.0,2.0,0.0,48.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,
860,33.0,727.0,2.0,0.0,12.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,
914,31.0,2746.0,1.0,0.0,36.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,
971,33.0,4844.0,2.0,0.0,48.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,9.0,1.0,4.0,2.0,
814,24.0,3190.0,2.0,0.0,18.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,
336,24.0,1747.0,2.0,1.0,24.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,
943,41.0,719.0,2.0,0.0,12.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,6.0,1.0,4.0,1.0,
324,27.0,2132.0,4.0,1.0,10.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,1.0,
567,31.0,9857.0,3.0,1.0,36.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,9.0,2.0,2.0,2.0,
991,27.0,750.0,2.0,0.0,18.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,
892,24.0,9629.0,4.0,0.0,36.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,
701,47.0,8335.0,2.0,0.0,36.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,5.0,1.0,1.0,
912,35.0,691.0,4.0,0.0,12.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,
737,37.0,1082.0,2.0,1.0,9.0,5.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,
647,52.0,2223.0,4.0,1.0,24.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,1.0,
757,60.0,1199.0,4.0,0.0,24.0,5.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,
932,37.0,1274.0,2.0,0.0,12.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,
54,49.0,2331.0,4.0,1.0,12.0,5.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,5.0,4.0,2.0,
580,30.0,7174.0,2.0,0.0,42.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,2.0,
262,35.0,1393.0,4.0,1.0,11.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,0.0,1.0,4.0,1.0,
371,21.0,6568.0,2.0,1.0,24.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,9.0,1.0,1.0,1.0,
334,25.0,1283.0,2.0,1.0,22.0,4.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,0.0,5.0,4.0,1.0,
828,43.0,4843.0,4.0,0.0,12.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,0.0,1.0,1.0,2.0,
19,36.0,2337.0,4.0,1.0,36.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,
203,49.0,1445.0,1.0,1.0,18.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,1.0,
772,27.0,1422.0,2.0,0.0,9.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,0.0,1.0,1.0,2.0,
20,39.0,7228.0,4.0,1.0,11.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,0.0,1.0,4.0,1.0,
497,29.0,2108.0,2.0,1.0,6.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,
305,28.0,745.0,2.0,0.0,9.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,
667,45.0,2329.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,
141,45.0,3835.0,2.0,1.0,36.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,5.0,4.0,2.0,
607,35.0,1050.0,3.0,1.0,6.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,
563,24.0,7408.0,2.0,0.0,60.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,
53,30.0,1224.0,4.0,1.0,9.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,
355,42.0,1346.0,2.0,1.0,6.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,
264,20.0,1313.0,2.0,1.0,9.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,1.0,
187,50.0,2390.0,2.0,1.0,12.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,5.0,4.0,2.0,
747,36.0,2760.0,2.0,1.0,24.0,5.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,5.0,2.0,2.0,
717,50.0,7476.0,2.0,1.0,48.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,6.0,1.0,1.0,2.0,
861,38.0,3914.0,2.0,0.0,48.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,9.0,5.0,4.0,1.0,
70,60.0,2032.0,3.0,1.0,24.0,5.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,0.0,1.0,4.0,2.0,
552,49.0,2096.0,4.0,1.0,12.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,6.0,1.0,4.0,1.0,
538,42.0,1455.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,
506,30.0,1740.0,4.0,1.0,6.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,
106,31.0,1393.0,2.0,1.0,24.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,4.0,2.0,
457,29.0,2629.0,3.0,1.0,20.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,10.0,1.0,2.0,2.0,
965,37.0,802.0,2.0,0.0,15.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,
752,28.0,654.0,2.0,0.0,9.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,
499,38.0,926.0,4.0,1.0,12.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,1.0,
886,24.0,6560.0,2.0,0.0,48.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,
995,28.0,6199.0,0.0,0.0,12.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,
494,46.0,2611.0,4.0,1.0,24.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,
979,25.0,2762.0,2.0,0.0,12.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,
428,34.0,1501.0,4.0,0.0,9.0,5.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,6.0,1.0,2.0,2.0,
787,32.0,931.0,1.0,0.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,
773,47.0,1217.0,2.0,0.0,18.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,4.0,1.0,1.0,2.0,
464,45.0,4006.0,2.0,0.0,28.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,
307,36.0,1374.0,2.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,
557,30.0,8358.0,0.0,1.0,48.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,0.0,3.0,2.0,1.0,
192,27.0,3711.0,2.0,1.0,36.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,6.0,5.0,2.0,1.0,
7,39.0,3398.0,4.0,1.0,8.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,
300,34.0,2320.0,3.0,1.0,18.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,
302,25.0,5152.0,2.0,1.0,24.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,
468,35.0,5324.0,2.0,1.0,15.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,0.0,3.0,4.0,1.0,
453,70.0,7308.0,2.0,1.0,10.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,0.0,1.0,2.0,2.0,
163,25.0,3972.0,2.0,1.0,24.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,
873,22.0,433.0,2.0,0.0,18.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,
722,40.0,1905.0,2.0,1.0,15.0,5.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,6.0,1.0,3.0,2.0,
640,63.0,2957.0,4.0,1.0,24.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,
